layer,feature,odds_ratio,freq_diff,abl_vsr,abl_ctrl,abl_vqa,delta_vsr,delta_ctrl,delta_vqa,vsr_total,ctrl_total,vqa_total
9,3721,3.0931024895251773,0.0187481971781084,50.7,44.70588235294118,62.6,-0.29999999999999716,-4.705882352941174,-1.0,2000,85,500
25,4885,1.7937343864291118,0.0134906804599555,50.7,44.70588235294118,61.4,-0.29999999999999716,-4.705882352941174,-2.200000000000003,2000,85,500
10,14718,3.6562117547504247,0.0259968413017919,50.7,49.411764705882355,61.4,-0.29999999999999716,0.0,-2.200000000000003,2000,85,500
25,7621,2.420466179190138,0.0213335554710641,50.7,48.23529411764706,64.0,-0.29999999999999716,-1.176470588235297,0.3999999999999986,2000,85,500
25,14491,3.022507040633979,0.0100554922432249,50.7,51.76470588235295,64.0,-0.29999999999999716,2.352941176470594,0.3999999999999986,2000,85,500
17,15749,4.937249454219705,0.0117334070326361,50.7,54.11764705882353,63.4,-0.29999999999999716,4.705882352941174,-0.20000000000000284,2000,85,500
25,7509,2.566571645517081,0.0110341435695513,50.7,48.23529411764706,60.8,-0.29999999999999716,-1.176470588235297,-2.8000000000000043,2000,85,500
10,13207,4.194754451509828,0.0123258861812249,50.7,45.88235294117647,59.4,-0.29999999999999716,-3.529411764705884,-4.200000000000003,2000,85,500
9,3532,3.974257217301481,0.013130826492772,50.7,48.23529411764706,62.6,-0.29999999999999716,-1.176470588235297,-1.0,2000,85,500
24,10790,2.677791697667624,0.0106785942808059,50.74999999999999,49.411764705882355,64.0,-0.2500000000000071,0.0,0.3999999999999986,2000,85,500
7,3547,11.81259541707826,0.0124779753532923,50.74999999999999,50.588235294117645,62.2,-0.2500000000000071,1.17647058823529,-1.3999999999999986,2000,85,500
22,15113,6.938514587818943,0.0113945385866665,50.74999999999999,56.470588235294116,63.800000000000004,-0.2500000000000071,7.058823529411761,0.20000000000000284,2000,85,500
3,1000,2.2541456560903184,0.0235737137471318,50.74999999999999,51.76470588235295,59.599999999999994,-0.2500000000000071,2.352941176470594,-4.000000000000007,2000,85,500
10,880,2.909120002232134,0.0175960853636773,50.8,50.588235294117645,64.2,-0.20000000000000284,1.17647058823529,0.6000000000000014,2000,85,500
13,5190,2.4426061333510094,0.0123083056468725,50.8,51.76470588235295,63.2,-0.20000000000000284,2.352941176470594,-0.3999999999999986,2000,85,500
10,11456,4.670861637686125,0.0333617994454768,50.8,52.94117647058824,63.800000000000004,-0.20000000000000284,3.529411764705884,0.20000000000000284,2000,85,500
12,8561,3.978361517622093,0.0283336364430178,50.8,49.411764705882355,63.800000000000004,-0.20000000000000284,0.0,0.20000000000000284,2000,85,500
10,2571,1.5237334361394597,0.0229017506316869,50.8,44.70588235294118,62.8,-0.20000000000000284,-4.705882352941174,-0.8000000000000043,2000,85,500
9,2395,9.220272391455168,0.0329450709616566,50.8,44.70588235294118,62.8,-0.20000000000000284,-4.705882352941174,-0.8000000000000043,2000,85,500
10,3590,3.445020640249402,0.0380115741029097,50.8,49.411764705882355,65.2,-0.20000000000000284,0.0,1.6000000000000014,2000,85,500
25,8841,2.5186842045962097,0.0139281437262354,50.8,56.470588235294116,64.0,-0.20000000000000284,7.058823529411761,0.3999999999999986,2000,85,500
10,11574,7.11655916836289,0.0187871334697483,50.8,45.88235294117647,61.6,-0.20000000000000284,-3.529411764705884,-2.0,2000,85,500
12,6425,5.8142096788301965,0.0186459544231682,50.849999999999994,42.35294117647059,61.199999999999996,-0.15000000000000568,-7.058823529411768,-2.4000000000000057,2000,85,500
6,6482,2.622556747112513,0.0119336860457231,50.849999999999994,44.70588235294118,62.8,-0.15000000000000568,-4.705882352941174,-0.8000000000000043,2000,85,500
