layer,feature,freq_vqa,freq_vsr,freq_diff,freq_vqa_img,freq_vsr_img,freq_diff_img,odds_ratio,p_adj
0,981,0.9376,1.0,0.0624,0.9361,0.9586930535263648,0.0225930535263646,inf,9.857015021152945e-156
0,985,0.0769,0.2333643246115022,0.1564643246115022,0.0,0.0,0.0,3.653994171224341,2.048520577553277e-186
0,989,0.0129,0.0571124983397529,0.0442124983397529,0.0,0.0,0.0,4.634925106822557,1.4713077418055716e-61
0,998,0.0106,0.0654801434453446,0.0548801434453446,0.0,0.0,0.0,6.540141268087571,1.079869177852237e-89
0,1000,0.0266,0.2293797317040775,0.2027797317040776,0.0,0.0,0.0,10.892418481571042,0.0
0,1002,0.0089,1.0,0.9911,0.0,0.0,0.0,inf,0.0
0,1003,0.0131,0.0549873821224598,0.0418873821224598,0.0,0.0,0.0,4.383563378090583,1.3116772560408661e-56
0,1005,0.009,0.0567140390490104,0.0477140390490104,0.0,0.0,0.0,6.620310397697049,1.7312512899805896e-78
0,1006,0.0071,0.0318767432593969,0.0247767432593969,0.0,0.0,0.0,4.604584565977288,5.4666764740819e-35
0,1007,0.0114,0.098552264576969,0.087152264576969,0.0,0.0,0.0,9.480730705502522,6.391489283943036e-163
0,1019,0.0039,0.0158055518661176,0.0119055518661176,0.0,0.0,0.0,4.101730163673484,1.615750219109431e-16
0,1027,0.0054,1.0,0.9946,0.0,0.0,0.0,inf,0.0
0,1042,0.008,0.0350644175853366,0.0270644175853366,0.0,0.0,0.0,4.505987611837577,1.2127007385533278e-37
0,1047,0.0065,0.0365254349847257,0.0300254349847257,0.0,0.0,0.0,5.794415813026235,4.2035977755283106e-47
0,1052,0.0019,1.0,0.9981,0.0,0.0,0.0,inf,0.0
0,1061,0.0056,0.0232434586266436,0.0176434586266436,0.0,0.0003984592907424,0.0003984592907424,4.225591514821866,3.484215357831844e-24
0,1063,0.0093,0.027360871297649,0.018060871297649,0.0,0.0,0.0,2.996659515828022,1.0137845860948802e-19
