layer,feature,c_vqa,n_vqa,c_vsr,n_vsr,freq_vqa,freq_vsr,freq_diff,odds_ratio,p_raw,p_adj
21,9518,4266,50000,3479,7529,0.08532,0.46207995749767566,0.37675995749767566,9.2091117246329,0.0,0.0
12,14587,8440,50000,4902,7529,0.1688,0.6510824810731837,0.48228248107318367,9.188536109702921,0.0,0.0
22,1898,581,50000,732,7529,0.01162,0.09722406694116084,0.08560406694116084,9.160340810477033,1.3659513984538325e-303,5.925391451313212e-302
4,11471,28703,50000,6964,7529,0.57406,0.9249568335768362,0.3508968335768362,9.145373660488142,0.0,0.0
25,6165,14201,50000,5902,7529,0.28402,0.7839022446540045,0.4998822446540045,9.144576978853996,0.0,0.0
25,13754,3347,50000,2982,7529,0.06694,0.3960685349980077,0.3291285349980077,9.141270253145303,0.0,0.0
20,10935,37377,50000,7260,7529,0.74754,0.9642714835967592,0.2167314835967592,9.114702171076521,0.0,0.0
13,15416,2502,50000,2439,7529,0.05004,0.323947403373622,0.27390740337362196,9.096661531285777,0.0,0.0
24,4107,9589,50000,5144,7529,0.19178,0.6832248638597423,0.49144486385974234,9.089476170830789,0.0,0.0
11,7941,878,50000,1052,7529,0.01756,0.13972639128702352,0.12216639128702353,9.087059414370739,0.0,0.0
24,2453,38758,50000,7296,7529,0.77516,0.9690529950856688,0.19389299508566882,9.082619631400478,0.0,0.0
20,9880,806,50000,975,7529,0.01612,0.1294992694913003,0.11337926949130031,9.079778908718636,0.0,0.0
22,13888,2130,50000,2166,7529,0.0426,0.2876876079160579,0.2450876079160579,9.076835805059707,0.0,0.0
5,7881,48994,50000,7512,7529,0.97988,0.997742064019126,0.017862064019126045,9.073226253394774,7.155867060668977e-41,7.719522067392659e-40
21,6260,582,50000,726,7529,0.01164,0.09642714835967592,0.08478714835967592,9.061463181040505,2.5661869226634153e-299,1.1019703327256574e-297
2,15155,49642,50000,7523,7529,0.99284,0.9992030814185151,0.00636308141851516,9.04218873803097,2.3789323932752567e-15,1.6330730277129066e-14
15,15520,44189,50000,7421,7529,0.88378,0.9856554655332713,0.10187546553327131,9.035982434039642,3.486167599454031e-233,1.2362037947938283e-231
13,9729,22517,50000,6633,7529,0.45034,0.8809934918315845,0.43065349183158447,9.035570892072021,0.0,0.0
13,13969,2191,50000,2204,7529,0.04382,0.2927347589321291,0.24891475893212908,9.031486983669858,0.0,0.0
17,14673,308,50000,399,7529,0.00616,0.05299508566874751,0.046835085668747514,9.028573250031876,3.071850070793223e-166,8.343273275674447e-165
9,1498,49057,50000,7513,7529,0.98114,0.9978748837827068,0.016734883782706822,9.02618255294861,2.5546735904031046e-38,2.664862930024919e-37
11,8601,1792,50000,1891,7529,0.03584,0.2511621729313322,0.2153221729313322,9.022929546951806,0.0,0.0
17,8949,6822,50000,4425,7529,0.13644,0.5877274538451321,0.45128745384513214,9.022821575587773,0.0,0.0
15,9155,786,50000,948,7529,0.01572,0.12591313587461814,0.11019313587461814,9.019502129076185,0.0,0.0
10,10726,13738,50000,5824,7529,0.27476,0.7735423030947005,0.4987823030947005,9.01623503786189,0.0,0.0
8,12816,18249,50000,6311,7529,0.36498,0.8382255279585602,0.4732455279585602,9.015072603118996,0.0,0.0
20,6563,26893,50000,6872,7529,0.53786,0.9127374153274007,0.3748774153274007,8.987152139820578,0.0,0.0
15,13630,543,50000,676,7529,0.01086,0.08978616018063487,0.07892616018063488,8.98449980503491,8.180316818862973e-278,3.3285739609958207e-276
23,1386,33285,50000,7129,7529,0.6657,0.9468720945676716,0.28117209456767167,8.950070226828903,0.0,0.0
11,10706,2176,50000,2178,7529,0.04352,0.28928144507902775,0.24576144507902775,8.945609396814229,0.0,0.0
17,7066,771,50000,923,7529,0.01542,0.12259264178509763,0.10717264178509762,8.921333355323325,0.0,0.0
25,13775,6120,50000,4170,7529,0.1224,0.5538584141320229,0.43145841413202285,8.901050149145696,0.0,0.0
21,13624,954,50000,1110,7529,0.01908,0.14742993757471112,0.12834993757471114,8.890185485111516,0.0,0.0
20,16252,14080,50000,5849,7529,0.2816,0.776862797184221,0.495262797184221,8.881902732683983,0.0,0.0
25,14439,3087,50000,2774,7529,0.06174,0.368442024173197,0.306702024173197,8.865689399288833,0.0,0.0
10,3125,1385,50000,1518,7529,0.0277,0.20162040111568602,0.17392040111568602,8.86432274884733,0.0,0.0
21,3288,43960,50000,7414,7529,0.8792,0.9847257271882056,0.10552572718820563,8.857965739605175,1.4433620448504404e-240,5.2416806250091225e-239
20,8572,744,50000,888,7529,0.01488,0.11794395005976889,0.10306395005976889,8.852495009010497,0.0,0.0
10,8511,1321,50000,1458,7529,0.02642,0.19365121530083676,0.16723121530083676,8.849854316652392,0.0,0.0
19,598,1962,50000,1990,7529,0.03924,0.26431132952583347,0.22507132952583347,8.796453799294374,0.0,0.0
25,12544,4521,50000,3512,7529,0.09042,0.46646300969584276,0.37604300969584276,8.794862929651392,0.0,0.0
19,12601,1888,50000,1931,7529,0.03776,0.256474963474565,0.21871496347456498,8.79024136949637,0.0,0.0
19,5200,651,50000,782,7529,0.01302,0.10386505512020189,0.09084505512020188,8.786044750616819,3.77706166e-316,1.6893824363e-314
20,3877,45744,50000,7450,7529,0.91488,0.9895072386771152,0.07462723867711518,8.773980457006743,4.918962321623674e-168,1.3480437761287566e-166
10,11335,358,50000,448,7529,0.00716,0.05950325408420773,0.05234325408420773,8.77303098463983,3.1511649185109976e-183,9.267144195008551e-182
22,3085,3721,50000,3112,7529,0.07442,0.4133351042635144,0.3389151042635144,8.762670576539776,0.0,0.0
10,7078,533,50000,649,7529,0.01066,0.08620002656395272,0.07554002656395271,8.754767605480168,5.072344822074327e-263,1.9797853552194523e-261
25,13725,38663,50000,7285,7529,0.77326,0.9675919776862797,0.19433197768627974,8.75472133521989,0.0,0.0
9,14250,49539,50000,7521,7529,0.99078,0.9989374418913535,0.008157441891353479,8.748614727790226,3.523506749404213e-19,2.6582557012223794e-18
20,10138,3728,50000,3111,7529,0.07456,0.41320228449993357,0.33864228449993355,8.740105343532214,0.0,0.0
2,9786,18316,50000,6284,7529,0.36632,0.8346393943418781,0.4683193943418781,8.731245400909161,0.0,0.0
13,7299,1495,50000,1594,7529,0.0299,0.2117147031478284,0.18181470314782838,8.713906788424206,0.0,0.0
17,6110,508,50000,618,7529,0.01016,0.08208261389294727,0.07192261389294727,8.712020207429216,5.0228101855945426e-250,1.8834830757925226e-248
24,3720,2671,50000,2481,7529,0.05342,0.3295258334440165,0.27610583344401646,8.708850964844569,0.0,0.0
16,4609,3915,50000,3197,7529,0.0783,0.4246247841678842,0.3463247841678842,8.687243879342775,0.0,0.0
12,16342,26007,50000,6806,7529,0.52014,0.9039713109310665,0.3838313109310665,8.684562476290429,0.0,0.0
12,3167,355,50000,440,7529,0.0071,0.05844069597556116,0.05134069597556116,8.67990280517922,6.329462932265966e-179,1.82487305430686e-177
13,11024,8882,50000,4910,7529,0.17764,0.6521450391818303,0.4745050391818303,8.678950413374489,0.0,0.0
24,4535,6966,50000,4389,7529,0.13932,0.5829459423562227,0.44362594235622266,8.635036510366092,0.0,0.0
13,7265,1234,50000,1350,7529,0.02468,0.1793066808341081,0.1546266808341081,8.634109414881744,0.0,0.0
12,3212,2842,50000,2576,7529,0.05684,0.34214371098419444,0.28530371098419444,8.629961042668075,0.0,0.0
8,10131,10434,50000,5230,7529,0.20868,0.694647363527693,0.485967363527693,8.626488185685988,0.0,0.0
12,11419,1882,50000,1898,7529,0.03764,0.2520919112763979,0.2144519112763979,8.617844024586079,0.0,0.0
25,8613,1436,50000,1528,7529,0.02872,0.20294859875149424,0.17422859875149424,8.611121916078053,0.0,0.0
16,13106,5052,50000,3699,7529,0.10104,0.4913003054854562,0.3902603054854562,8.59275813523688,0.0,0.0
15,12104,1108,50000,1225,7529,0.02216,0.1627042103865055,0.1405442103865055,8.574680106837215,0.0,0.0
18,14456,34863,50000,7166,7529,0.69726,0.951786425820162,0.25452642582016205,8.571271144058652,0.0,0.0
16,402,49159,50000,7514,7529,0.98318,0.9980077035462877,0.014827703546287596,8.569843433213315,1.1938531849523221e-33,1.1683836587376341e-32
11,7177,747,50000,865,7529,0.01494,0.11488909549741001,0.09994909549741002,8.558412320751593,0.0,0.0
14,2216,5523,50000,3879,7529,0.11046,0.515207862930004,0.404747862930004,8.558297083925503,0.0,0.0
25,11688,3311,50000,2843,7529,0.06622,0.3776065878602736,0.3113865878602736,8.555196062014987,0.0,0.0
6,9985,1754,50000,1786,7529,0.03508,0.237216097755346,0.202136097755346,8.554100763390304,0.0,0.0
13,372,11242,50000,5366,7529,0.22484,0.7127108513746846,0.48787085137468456,8.552871089796593,0.0,0.0
21,3178,1869,50000,1877,7529,0.03738,0.2493026962412007,0.2119226962412007,8.552197132262258,0.0,0.0
11,15970,3625,50000,3014,7529,0.0725,0.400318767432594,0.32781876743259397,8.540069500133654,0.0,0.0
4,9400,1485,50000,1560,7529,0.0297,0.20719883118608048,0.17749883118608048,8.538323425239156,0.0,0.0
14,7327,3594,50000,2995,7529,0.07188,0.39779519192455837,0.32591519192455837,8.52926040288193,0.0,0.0
8,16346,10423,50000,5209,7529,0.20846,0.6918581484924957,0.48339814849249574,8.525434177399452,0.0,0.0
11,5500,4588,50000,3484,7529,0.09176,0.46274405631557974,0.37098405631557974,8.525244443773891,0.0,0.0
12,5783,3663,50000,3030,7529,0.07326,0.4024438836498871,0.3291838836498871,8.51956909525258,0.0,0.0
17,1593,41328,50000,7348,7529,0.82656,0.9759596227918714,0.14939962279187147,8.518545611659746,0.0,0.0
8,6904,3960,50000,3181,7529,0.0792,0.4224996679505911,0.3432996679505911,8.505782293960767,0.0,0.0
15,664,38343,50000,7269,7529,0.76686,0.9654668614689866,0.19860686146898665,8.49966928072319,0.0,0.0
17,10568,6246,50000,4126,7529,0.12492,0.5480143445344667,0.4230943445344667,8.493428929983894,0.0,0.0
5,10162,48199,50000,7496,7529,0.96398,0.995616947801833,0.031636947801833015,8.487725446334546,2.3509160650130783e-70,3.456860990813017e-69
24,7275,529,50000,626,7529,0.01058,0.08314517200159384,0.07256517200159383,8.480695634647766,3.204533306276687e-249,1.198910869437e-247
9,3757,1685,50000,1715,7529,0.0337,0.2277858945411077,0.1940858945411077,8.458068062458468,0.0,0.0
17,2069,45839,50000,7449,7529,0.91678,0.9893744189135343,0.07259441891353424,8.452215635157835,1.0370733294386908e-161,2.756452518672311e-160
11,12627,1723,50000,1743,7529,0.03446,0.2315048479213707,0.1970448479213707,8.440612349259395,0.0,0.0
7,14506,599,50000,698,7529,0.01198,0.09270819497941293,0.08072819497941293,8.427137015799278,4.09436527365656e-276,1.6569771012096865e-274
15,7789,1791,50000,1795,7529,0.03582,0.2384114756275734,0.2025914756275734,8.426346260621404,0.0,0.0
25,14326,1399,50000,1469,7529,0.02798,0.1951122327002258,0.16713223270022579,8.421251978664628,0.0,0.0
21,914,45190,50000,7435,7529,0.9038,0.9875149422234029,0.08371494222340281,8.418909756912893,7.403030036291675e-187,2.2100864440252806e-185
25,1542,4689,50000,3503,7529,0.09378,0.46526763182361536,0.3714876318236153,8.407943430614209,0.0,0.0
7,13810,49502,50000,7520,7529,0.99004,0.9988046221277727,0.008764622127772626,8.405855655663744,2.5943051161663494e-20,2.0071057020486483e-19
9,15450,36709,50000,7218,7529,0.73418,0.9586930535263647,0.22451305352636464,8.403139876769577,0.0,0.0
15,10193,115,50000,143,7529,0.0023,0.01899322619205738,0.01669322619205738,8.39844476624401,1.1637311526599057e-58,1.531451502424088e-57
10,16081,1904,50000,1878,7529,0.03808,0.2494355160047815,0.2113555160047815,8.394837531544205,0.0,0.0
0,7745,45775,50000,7447,7529,0.9155,0.9891087793863726,0.07360877938637267,8.382351374032583,1.2346166497521163e-163,3.309798231139116e-162
3,13241,49668,50000,7523,7529,0.99336,0.9992030814185151,0.005843081418515084,8.381103862983544,6.009530825457957e-14,3.9722620164973503e-13
22,1507,1804,50000,1797,7529,0.03608,0.23867711515473503,0.20259711515473502,8.37560828615328,0.0,0.0
24,13735,5191,50000,3707,7529,0.10382,0.4923628635941028,0.38854286359410284,8.372325920128436,0.0,0.0
24,9356,12536,50000,5548,7529,0.25072,0.736884048346394,0.486164048346394,8.369646936258205,0.0,0.0
9,10803,818,50000,920,7529,0.01636,0.12219418249435517,0.10583418249435517,8.369604906401252,0.0,0.0
22,5314,1439,50000,1495,7529,0.02878,0.19856554655332714,0.16978554655332714,8.361086458643088,0.0,0.0
12,11922,4378,50000,3348,7529,0.08756,0.4446805684685881,0.3571205684685881,8.344567743153593,0.0,0.0
21,5047,1164,50000,1249,7529,0.02328,0.1658918847124452,0.1426118847124452,8.344299800818614,0.0,0.0
25,9968,1822,50000,1805,7529,0.03644,0.23973967326338158,0.20329967326338158,8.338308821216884,0.0,0.0
18,13483,1095,50000,1184,7529,0.0219,0.15725860007969186,0.13535860007969186,8.334109840920295,0.0,0.0
25,8361,41608,50000,7351,7529,0.83216,0.9763580820826139,0.14419808208261387,8.329425629038495,0.0,0.0
15,9545,6733,50000,4249,7529,0.13466,0.5643511754549076,0.42969117545490765,8.324555565416786,0.0,0.0
21,8242,1760,50000,1753,7529,0.0352,0.2328330455571789,0.1976330455571789,8.318583165449509,0.0,0.0
9,1918,1438,50000,1488,7529,0.02876,0.19763580820826138,0.16887580820826137,8.318246272170304,0.0,0.0
12,5733,1792,50000,1778,7529,0.03584,0.23615353964669944,0.20031353964669946,8.317053555903321,0.0,0.0
22,10357,1815,50000,1796,7529,0.0363,0.2385442953911542,0.2022442953911542,8.316864472708628,0.0,0.0
21,7859,17345,50000,6139,7529,0.3469,0.8153805286226591,0.4684805286226591,8.314922717346446,0.0,0.0
11,4363,1796,50000,1779,7529,0.03592,0.23628635941028026,0.20036635941028025,8.303952357896776,0.0,0.0
8,7013,5653,50000,3871,7529,0.11306,0.5141453048213575,0.40108530482135746,8.30165594757188,0.0,0.0
12,7266,3573,50000,2934,7529,0.07146,0.3896931863461283,0.3182331863461283,8.29683014337674,0.0,0.0
15,9533,5060,50000,3636,7529,0.1012,0.48293266037986454,0.38173266037986453,8.295107566129133,0.0,0.0
25,10957,4613,50000,3444,7529,0.09226,0.45743126577234694,0.36517126577234693,8.295051847779451,0.0,0.0
19,4354,22199,50000,6541,7529,0.44398,0.868774073582149,0.424794073582149,8.291139286100535,0.0,0.0
17,3712,41801,50000,7355,7529,0.83602,0.9768893611369371,0.14086936113693715,8.291013909088134,1.49816e-319,6.75262e-318
10,15050,176,50000,214,7529,0.00352,0.028423429406295657,0.024903429406295658,8.28181196793637,4.545079431822226e-86,7.613271663266718e-85
16,13854,38684,50000,7272,7529,0.77368,0.9658653207597291,0.19218532075972905,8.277178310380386,0.0,0.0
10,6009,402,50000,473,7529,0.00804,0.06282374817372825,0.054783748173728254,8.270669752146299,1.0961288846605767e-186,3.269612539760879e-185
13,11785,3313,50000,2784,7529,0.06626,0.3697702218090052,0.3035102218090052,8.268134757956092,0.0,0.0
9,272,301,50000,359,7529,0.00602,0.047682295125514675,0.04166229512551468,8.267161993726166,1.6688605716720517e-142,4.0266661102415593e-141
15,7713,142,50000,173,7529,0.00284,0.022977819099482003,0.020137819099482004,8.257543903989461,7.213729353450774e-70,1.0558819657424921e-68
24,11737,35496,50000,7174,7529,0.70992,0.9528489839288086,0.24292898392880857,8.257363337110787,0.0,0.0
5,2326,31197,50000,7016,7529,0.62394,0.9318634612830389,0.3079234612830388,8.243023317644191,0.0,0.0
23,14043,1520,50000,1545,7529,0.0304,0.2052065347323682,0.17480653473236818,8.23485434843794,0.0,0.0
10,14564,871,50000,959,7529,0.01742,0.12737415327400717,0.10995415327400716,8.233282306416635,0.0,0.0
15,164,615,50000,700,7529,0.0123,0.09297383450657458,0.08067383450657457,8.231156700203698,5.57789270805982e-273,2.2375864463227747e-271
24,1421,901,50000,988,7529,0.01802,0.13122592641785097,0.11320592641785096,8.231152564350776,0.0,0.0
13,6304,43558,50000,7396,7529,0.87116,0.9823349714437508,0.11117497144375077,8.224283100883206,8.996505889234523e-249,3.362020848074111e-247
25,673,1925,50000,1863,7529,0.0385,0.2474432195510692,0.2089432195510692,8.211544368092197,0.0,0.0
14,11657,7831,50000,4545,7529,0.15662,0.6036658254748306,0.4470458254748306,8.201837245114026,0.0,0.0
13,7186,8351,50000,4680,7529,0.16702,0.6215964935582414,0.4545764935582414,8.192557506412134,0.0,0.0
9,9790,4859,50000,3527,7529,0.09718,0.46845530614955505,0.37127530614955506,8.187525243346633,0.0,0.0
9,3756,633,50000,715,7529,0.01266,0.09496613096028689,0.08230613096028688,8.183459525528475,1.0880652878753587e-277,4.426496070960718e-276
12,2056,241,50000,287,7529,0.00482,0.038119272147695574,0.033299272147695576,8.182348586679135,8.511036439291233e-114,1.7404662985718576e-112
13,7985,1737,50000,1712,7529,0.03474,0.22738743525036526,0.19264743525036526,8.177474377059122,0.0,0.0
11,8851,4265,50000,3253,7529,0.0853,0.43206269092841015,0.34676269092841017,8.157855617711988,0.0,0.0
20,2013,674,50000,755,7529,0.01348,0.10027892150351972,0.08679892150351971,8.156761452192402,3.251563561457562e-292,1.3712642829065817e-290
17,2398,39944,50000,7303,7529,0.79888,0.9699827334307345,0.17110273343073445,8.135168882453133,0.0,0.0
24,16231,10176,50000,5083,7529,0.20352,0.6751228582813122,0.4716028582813122,8.13263793537903,0.0,0.0
24,13983,2740,50000,2412,7529,0.0548,0.32036126975693985,0.26556126975693983,8.130271358246235,0.0,0.0
2,10412,47920,50000,7489,7529,0.9584,0.9946872094567671,0.03628720945676711,8.126627712854757,1.2081622431756264e-79,1.920794898100045e-78
8,4433,1871,50000,1807,7529,0.03742,0.24000531279054324,0.20258531279054323,8.123503086439934,0.0,0.0
12,9861,1782,50000,1738,7529,0.03564,0.2308407491034666,0.1952007491034666,8.120779157099884,0.0,0.0
12,1542,3701,50000,2963,7529,0.07402,0.3935449594899721,0.31952495948997206,8.117985478939705,0.0,0.0
15,8889,3974,50000,3100,7529,0.07948,0.41174126710054454,0.33226126710054454,8.106462609808641,0.0,0.0
6,11647,15844,50000,5947,7529,0.31688,0.7898791340151414,0.47299913401514143,8.103891737104275,0.0,0.0
14,13066,42236,50000,7362,7529,0.84472,0.977819099482003,0.13309909948200294,8.103676348411238,5.120928083159101e-299,2.1968111063206913e-297
24,12839,1926,50000,1845,7529,0.03852,0.2450524638066144,0.2065324638066144,8.102075345123547,0.0,0.0
10,3266,556,50000,628,7529,0.01112,0.08341081152875549,0.07229081152875548,8.09256921372046,4.968714587914294e-243,1.819785843881079e-241
17,7169,39556,50000,7291,7529,0.79112,0.9683888962677647,0.17726889626776465,8.088437539036244,0.0,0.0
10,8298,574,50000,644,7529,0.01148,0.08553592774604861,0.0740559277460486,8.054257222310785,2.429859525274688e-248,9.064552763066929e-247
12,11418,1631,50000,1608,7529,0.03262,0.2135741798379599,0.1809541798379599,8.0538610196734,0.0,0.0
23,3935,1900,50000,1814,7529,0.038,0.24093505113560898,0.20293505113560897,8.035492931804576,0.0,0.0
10,10663,1250,50000,1284,7529,0.025,0.17054057643777393,0.14554057643777393,8.018574859887911,0.0,0.0
11,5354,3452,50000,2807,7529,0.06904,0.3728250763713641,0.3037850763713641,8.015796231048867,0.0,0.0
20,8234,1983,50000,1871,7529,0.03966,0.24850577765971577,0.20884577765971576,8.007245663787296,0.0,0.0
19,1058,41231,50000,7334,7529,0.82462,0.9741001461017399,0.14948014610173987,7.998941050703074,0.0,0.0
12,1218,1242,50000,1274,7529,0.02484,0.16921237880196574,0.14437237880196574,7.995882456675561,0.0,0.0
12,14347,3668,50000,2918,7529,0.07336,0.38756807012883515,0.31420807012883517,7.993590312105115,0.0,0.0
11,11606,881,50000,944,7529,0.01762,0.12538185682029487,0.10776185682029488,7.992632104230283,0.0,0.0
