layer,feature,c_vqa,n_vqa,c_vsr,n_vsr,freq_vqa,freq_vsr,freq_diff,odds_ratio,p_raw,p_adj,fire_fraction
4,2769,46848,50000,7312,7529,0.93696,0.9711781113029618,0.0342181113029618,2.2671048324141925,7.869987929483521e-38,8.156312040856162e-37,0.952
0,12877,49150,50000,7472,7529,0.983,0.9924292734758932,0.0094292734758931,2.26703075083436,1.5767184114324555e-11,9.682377081630744e-11,0.985
9,14703,1411,50000,465,7529,0.02822,0.0617611900650816,0.0335411900650816,2.266800029376048,3.504228383764004e-44,3.9325198867971375e-43,0.025
22,2714,1591,50000,522,7529,0.03182,0.0693319165891884,0.0375119165891884,2.266701422847602,3.820948601203659e-49,4.5484503812634894e-48,0.023
9,14526,1680,50000,550,7529,0.0336,0.0730508699694514,0.0394508699694514,2.2666639373904025,1.4547632369309627e-51,1.7766287168395378e-50,0.012
22,5513,1093,50000,363,7529,0.02186,0.0482135741798379,0.0263535741798379,2.2666302625057484,3.6662008445916593e-35,3.6661492067478894e-34,0.024
14,1213,4162,50000,1285,7529,0.08324,0.1706733962013547,0.0874333962013547,2.2665422428789688,1.2268124530739485e-110,2.4595372553193376e-109,0.084
24,6095,2459,50000,790,7529,0.04918,0.1049276132288484,0.0557476132288484,2.2664253484101726,8.475409618623782e-72,1.2623737381048368e-70,0.104
11,84,6323,50000,1860,7529,0.12646,0.2470447602603267,0.1205847602603267,2.2663976237524546,2.246985679667457e-150,5.6500793800098105e-149,0.244
13,4129,5878,50000,1746,7529,0.11756,0.2319033072121131,0.1143433072121131,2.2662961219003948,5.769309402100365e-143,1.395986081422506e-141,0.179
22,223,2334,50000,752,7529,0.04668,0.0998804622127772,0.0532004622127772,2.2661476977614314,1.2326995913075383e-68,1.7827543802530992e-67,0.014
11,2203,1402,50000,462,7529,0.02804,0.0613627307743392,0.0333227307743392,2.2660905896224177,6.840759741483096e-44,7.651247696570747e-43,0.018
14,14326,3545,50000,1110,7529,0.0709,0.1474299375747111,0.0765299375747111,2.266062208214286,2.489539753941057e-97,4.5421625087494746e-96,0.067
25,9828,4285,50000,1319,7529,0.0857,0.1751892681631026,0.0894892681631026,2.266006196953384,4.26010415464455e-113,8.670088424882252e-112,0.158
21,1630,12741,50000,3287,7529,0.25482,0.436578562890158,0.181758562890158,2.265983372867207,1.8469320049580855e-219,6.24564168611626e-218,0.037
25,11139,49328,50000,7484,7529,0.98656,0.9940231106388632,0.007463110638863,2.2656719645367067,1.986636798324489e-09,1.1301906941832281e-08,0.854
11,16188,4160,50000,1284,7529,0.0832,0.1705405764377739,0.0873405764377739,2.265603251832235,1.8204974320071388e-110,3.6447938058754953e-109,0.089
12,14510,5687,50000,1696,7529,0.11374,0.2252623190330721,0.1115223190330721,2.265592488376813,1.4990285138516154e-139,3.562808472044672e-138,0.066
12,10151,1168,50000,387,7529,0.02336,0.0514012485057776,0.0280412485057776,2.265441168008654,2.936867573072766e-37,3.023195099917426e-36,0.018
5,13661,1538,50000,505,7529,0.03076,0.0670739806083145,0.0363139806083145,2.265436393446508,1.2940159001312784e-47,1.512581481221421e-46,0.025
10,11348,1554,50000,510,7529,0.03108,0.0677380794262186,0.0366580794262186,2.2651754394167845,4.8879374833152255e-48,5.740469676038136e-47,0.04
9,9000,46921,50000,7317,7529,0.93842,0.971842210120866,0.0334222101208659,2.2648509357157134,6.0316169483601154e-37,6.183510575015005e-36,0.947
9,5468,6068,50000,1794,7529,0.12136,0.2382786558639925,0.1169186558639925,2.2647716464204866,6.758484209233215e-146,1.6606137955736298e-144,0.113
23,1329,2547,50000,816,7529,0.05094,0.1083809270819498,0.0574409270819498,2.264687278537837,8.068785655083258e-74,1.22341113667734e-72,0.178
13,2557,2828,50000,900,7529,0.05656,0.1195377872227387,0.0629777872227387,2.2646410493688207,1.2169884591790784e-80,1.949891344623089e-79,0.051
15,6678,5940,50000,1761,7529,0.1188,0.2338956036658254,0.1150956036658254,2.264603384749016,1.0145999577248461e-143,2.4652255783222728e-142,0.012
25,12749,3106,50000,982,7529,0.06212,0.130429007836366,0.068309007836366,2.2645659583077085,3.458129378693627e-87,5.844042469367343e-86,0.252
19,6069,526,50000,177,7529,0.01052,0.0235090981538052,0.0129890981538052,2.2644307748958408,2.9529716390239564e-18,2.181689740674288e-17,0.012
25,14396,2544,50000,815,7529,0.05088,0.1082481073183689,0.0573681073183689,2.2643851297298614,1.0212816711054572e-73,1.5468432049215542e-72,0.144
13,6471,7727,50000,2204,7529,0.15454,0.2927347589321291,0.138194758932129,2.264353018590383,8.373142155403216e-171,2.3285184671153442e-169,0.297
17,5869,30989,50000,5924,7529,0.61978,0.7868242794527825,0.1670442794527825,2.2643179687214907,1.6979420789917617e-187,5.086113202849495e-186,0.851
10,7736,4152,50000,1281,7529,0.08304,0.1701421171470314,0.0871021171470314,2.263972563705935,4.480275636769497e-110,8.946354178285368e-109,0.096
15,8972,1887,50000,614,7529,0.03774,0.0815513348386239,0.0438113348386239,2.2639494413387484,6.522774293032509e-57,8.434305137333539e-56,0.038
22,6245,3583,50000,1120,7529,0.07166,0.1487581352105193,0.0770981352105193,2.2639040210295955,6.626937516735897e-98,1.214337054729309e-96,0.063
25,14403,650,50000,218,7529,0.013,0.0289547084606189,0.0159547084606189,2.263880559325779,5.210139459674306e-22,4.175639764430124e-21,0.039
8,2938,13101,50000,3355,7529,0.26202,0.4456103068136539,0.1835903068136539,2.2638634592537787,4.585727628960595e-221,1.5610089486136728e-219,0.25
25,14999,4645,50000,1417,7529,0.0929,0.1882056049940231,0.0953056049940231,2.2637369391734623,5.6285748550852555e-120,1.196090407596846e-118,0.082
11,14697,3643,50000,1137,7529,0.07286,0.1510160711913933,0.0781560711913933,2.2634966178901226,3.5809883016614605e-99,6.621424258594304e-98,0.066
24,9215,1791,50000,584,7529,0.03582,0.0775667419311993,0.0417467419311993,2.263461616538013,2.4909276059913203e-54,3.1342351360525967e-53,0.072
22,7214,5585,50000,1668,7529,0.1117,0.2215433656528091,0.1098433656528091,2.2632410619213816,2.3047438237042527e-137,5.403918939876886e-136,0.111
13,8977,6394,50000,1876,7529,0.12788,0.2491698764776198,0.1212898764776198,2.2632236207204026,6.219483408430172e-151,1.5683421655459174e-149,0.021
12,6406,4971,50000,1505,7529,0.09942,0.1998937441891353,0.1004737441891353,2.2630808823981217,3.8043837667790566e-126,8.368740586148254e-125,0.148
13,13703,11678,50000,3073,7529,0.23356,0.4081551334838624,0.1745951334838624,2.2630652382927527,1.6600342737222596e-211,5.46735766241923e-210,0.403
24,4443,254,50000,86,7529,0.00508,0.0114224996679505,0.0063424996679505,2.2629495980475234,9.359930875822908e-10,5.3910690980226154e-09,0.032
25,4313,1448,50000,476,7529,0.02896,0.0632222074644707,0.0342622074644707,2.26293266530523,5.466135192107929e-45,6.194429725126108e-44,0.078
9,9082,4610,50000,1407,7529,0.0922,0.1868774073582149,0.0946774073582149,2.26287221294276,3.6846279326219386e-119,7.788381606956897e-118,0.215
4,11106,6289,50000,1849,7529,0.12578,0.2455837428609377,0.1198037428609377,2.2625475903600965,4.032990215304676e-149,1.0075001782056928e-147,0.045
16,4355,7321,50000,2105,7529,0.14642,0.2795856023376278,0.1331656023376278,2.262435712475406,8.893104408987662e-165,2.397064153732093e-163,0.201
25,1333,8504,50000,2385,7529,0.17008,0.3167751361402576,0.1466951361402576,2.2624052865434106,2.1805195239289377e-180,6.335628053211545e-179,0.2
21,12865,11509,50000,3038,7529,0.23018,0.4035064417585337,0.1733264417585336,2.2623839892642854,4.6714470573382754e-210,1.5301512520362846e-208,0.217
12,1870,2341,50000,753,7529,0.04682,0.100013281976358,0.053193281976358,2.2623775926997163,1.7536539279855432e-68,2.532385893959096e-67,0.048
13,8944,1824,50000,594,7529,0.03648,0.0788949395670075,0.0424149395670075,2.2622775395590637,3.9955532840645264e-55,5.071335945888037e-54,0.14
20,16085,17386,50000,4116,7529,0.34772,0.5466861468986585,0.1989661468986585,2.2622649629789597,5.4505652032635034e-235,1.945578655561421e-233,0.368
23,15590,2630,50000,840,7529,0.0526,0.1115686014078894,0.0589686014078894,2.2618600312527177,1.3863737672471796e-75,2.1323405649444782e-74,0.081
10,2360,1055,50000,350,7529,0.0211,0.0464869172532872,0.0253869172532872,2.261830021607255,7.373922983156569e-34,7.238560221354922e-33,0.015
16,13294,3288,50000,1034,7529,0.06576,0.1373356355425687,0.0715756355425687,2.2617158248250107,4.806808426049618e-91,8.371998857479435e-90,0.117
21,9842,1674,50000,547,7529,0.03348,0.0726524106787089,0.0391724106787089,2.261688958157296,4.4730532838369504e-51,5.434358526258447e-50,0.103
13,4321,3702,50000,1153,7529,0.07404,0.1531411874086864,0.0791011874086864,2.261553234814238,3.2564805578879694e-100,6.065891005165721e-99,0.055
11,10382,4264,50000,1311,7529,0.08528,0.1741267100544561,0.0888467100544561,2.2614810720193206,4.970762784185971e-112,1.0050623760483561e-110,0.134
20,7192,2142,50000,692,7529,0.04284,0.091911276397928,0.049071276397928,2.261390656403949,2.382266692278082e-63,3.282466990048475e-62,0.074
25,4409,1636,50000,535,7529,0.03272,0.0710585735157391,0.0383385735157391,2.261346260469155,4.98686803741776e-50,5.990767044702107e-49,0.021
10,12007,9229,50000,2549,7529,0.18458,0.3385575773675123,0.1539775773675123,2.261190802869077,1.5704442910059915e-188,4.727469018867192e-187,0.273
24,2252,5559,50000,1660,7529,0.11118,0.2204808075441625,0.1093008075441625,2.261159130921381,1.486953947926698e-136,3.472308905567408e-135,0.097
24,4358,1317,50000,434,7529,0.02634,0.0576437773940762,0.0313037773940762,2.2611474708947825,2.983953896601297e-41,3.232666047887406e-40,0.086
12,7614,1970,50000,639,7529,0.0394,0.0848718289281445,0.0454718289281445,2.2611428318831823,6.976158579507e-59,9.196991632621658e-58,0.015
12,144,849,50000,283,7529,0.01698,0.0375879930933722,0.0206079930933722,2.261063575305916,7.649499907677781e-28,6.827221539676532e-27,0.021
2,8182,8617,50000,2410,7529,0.17234,0.3200956302297782,0.1477556302297782,2.2609855725028982,1.896468872246876e-181,5.53180906652433e-180,0.089
11,1000,6167,50000,1817,7529,0.12334,0.2413335104263514,0.1179935104263514,2.2609657086444117,7.554316804756627e-147,1.8653014663560435e-145,0.232
25,6289,972,50000,323,7529,0.01944,0.0429007836366051,0.0234607836366051,2.2609251092767915,1.9985846361364685e-31,1.891165928384107e-30,0.07
12,6607,929,50000,309,7529,0.01858,0.0410413069464736,0.0224613069464736,2.260635151132037,3.635668445290129e-30,3.368722728060361e-29,0.03
24,319,1592,50000,521,7529,0.03184,0.0691990968256076,0.0373590968256076,2.260568682453363,8.672604278546882e-49,1.0277326789419185e-47,0.013
3,11226,39962,50000,6776,7529,0.79924,0.8999867180236419,0.1007467180236419,2.260364078942725,5.395666864984737e-110,1.076716987779856e-108,0.609
7,12963,2635,50000,841,7529,0.0527,0.1117014211714703,0.0590014211714703,2.2603550044033667,1.4633944928937651e-75,2.2503163658250582e-74,0.04
10,2040,648,50000,217,7529,0.01296,0.0288218886970381,0.0158618886970381,2.260233473809331,7.519629738965992e-22,6.00690461449141e-21,0.012
13,5678,4087,50000,1261,7529,0.08174,0.167485721875415,0.085745721875415,2.2600452365891885,3.450909401510834e-108,6.805389521286937e-107,0.042
12,14922,8146,50000,2300,7529,0.16292,0.3054854562358879,0.1425654562358879,2.259965234771408,2.1090836160433104e-175,5.98997183209943e-174,0.869
25,1560,4929,50000,1492,7529,0.09858,0.1981670872625846,0.0995870872625846,2.259883353391221,7.467727121820548e-125,1.631098943886379e-123,0.079
16,1357,36673,50000,6486,7529,0.73346,0.8614689865852039,0.1280089865852038,2.2598447019745573,7.681984562152462e-141,1.838841600204515e-139,0.641
22,4969,3263,50000,1026,7529,0.06526,0.1362730774339221,0.0710130774339221,2.2598383008968868,2.920453366564197e-90,5.0522514900198304e-89,0.018
11,6364,2706,50000,862,7529,0.05412,0.1144906362066675,0.0603706362066675,2.25972226887547,3.229865206601724e-77,5.03520914974942e-76,0.035
10,6735,6498,50000,1900,7529,0.12996,0.2523575508035596,0.1223975508035596,2.2597056388231787,6.263836445216764e-152,1.58628744086512e-150,0.276
22,10642,15660,50000,3821,7529,0.3132,0.5075043166423163,0.1943043166423163,2.259674295059111,7.504260317879116e-231,2.6394970087122586e-229,0.285
7,6939,8015,50000,2269,7529,0.1603,0.3013680435648824,0.1410680435648824,2.2596406689927866,1.1975347890773655e-173,3.3774540491944684e-172,0.078
9,11847,16673,50000,3995,7529,0.33346,0.5306149555053792,0.1971549555053792,2.259605950757388,3.180327838337067e-233,1.1278461321063746e-231,0.295
22,1651,1526,50000,500,7529,0.03052,0.0664098817904104,0.0358898817904104,2.259595940950121,6.205909909577362e-47,7.195477209911276e-46,0.032
6,14744,5639,50000,1680,7529,0.11278,0.2231372028157789,0.1103572028157789,2.259575688461076,1.0976719520777573e-137,2.5786725243141858e-136,0.134
25,11626,500,50000,168,7529,0.01,0.0223137202815779,0.0123137202815778,2.25947561472626,2.3588104600269226e-17,1.7063162528938123e-16,0.115
12,5455,320,50000,108,7529,0.0064,0.0143445344667286,0.0079445344667286,2.259399002829807,8.581382093720722e-12,5.314044875434697e-11,0.03
7,1851,17498,50000,4132,7529,0.34996,0.5488112631159516,0.1988512631159516,2.259365223555723,2.1754176618840425e-234,7.749566125439136e-233,0.37
21,2168,22769,50000,4923,7529,0.45538,0.6538716961083809,0.1984916961083809,2.2593060093318704,4.833644537721719e-229,1.6899665419869078e-227,0.349
22,12957,1949,50000,632,7529,0.03898,0.0839420905830787,0.0449620905830787,2.259162359167024,3.465816891693159e-58,4.538944700682567e-57,0.075
24,850,15080,50000,3718,7529,0.3016,0.4938238809934918,0.1922238809934918,2.259140962187497,6.944092685042705e-229,2.4248482485000673e-227,0.419
10,15342,1888,50000,613,7529,0.03776,0.0814185150750431,0.0436585150750431,2.258691464645969,1.478419711247456e-56,1.905431266719219e-55,0.188
24,13347,9634,50000,2637,7529,0.19268,0.3502457165626245,0.1575657165626245,2.258565840082252,2.873716186498787e-192,8.779725424869106e-191,0.126
20,15724,3922,50000,1214,7529,0.07844,0.1612431929871164,0.0828031929871164,2.2585585989341648,1.555063480054615e-104,2.988775318027365e-103,0.162
24,177,2788,50000,886,7529,0.05576,0.1176783105326072,0.0619183105326072,2.258546822568756,4.5781960610781437e-79,7.244570099859999e-78,0.057
10,3020,2474,50000,792,7529,0.04948,0.10519325275601,0.05571325275601,2.25834455388137,1.970229955673896e-71,2.925770192560095e-70,0.011
10,13857,2388,50000,766,7529,0.04776,0.1017399389029087,0.0539799389029087,2.258247222112832,2.709081980628602e-69,3.9429601559248815e-68,0.025
3,12132,39255,50000,6715,7529,0.7851,0.8918847124452118,0.1067847124452118,2.258047379369504,1.2454148402676091e-116,2.5898305848989855e-115,0.798
13,3906,8692,50000,2425,7529,0.17384,0.3220879266834905,0.1482479266834905,2.257956276589145,1.0964769824463757e-181,3.201162709138763e-180,0.081
4,7940,10062,50000,2730,7529,0.20124,0.3625979545756408,0.1613579545756408,2.257947795971706,2.0141667444417475e-196,6.2513865680457075e-195,0.295
18,10818,2688,50000,856,7529,0.05376,0.1136937176251826,0.0599337176251826,2.2578479016363024,1.3396826201255772e-76,2.0781594306528306e-75,0.253
25,56,1921,50000,623,7529,0.03842,0.0827467127108513,0.0443267127108513,2.25782113434319,2.343173520829096e-57,3.043524908820776e-56,0.1
18,14868,7194,50000,2071,7529,0.14388,0.2750697303758799,0.1311897303758799,2.2577756309892623,4.900194779795042e-162,1.3044648000726231e-160,0.104
9,14844,1338,50000,440,7529,0.02676,0.0584406959755611,0.0316806959755611,2.2573637212625046,1.2318117838636864e-41,1.3405858436906355e-40,0.08
22,9330,32096,50000,6037,7529,0.64192,0.8018329127374153,0.1599129127374152,2.257103688933201,3.425269548108972e-178,9.839571266988012e-177,0.533
13,8457,4968,50000,1501,7529,0.09936,0.199362465134812,0.100002465134812,2.257080751447619,3.7716323486722576e-125,8.256192365965072e-124,0.028
22,15606,1436,50000,471,7529,0.02872,0.0625581086465666,0.0338381086465666,2.256832168952673,2.607934257145772e-44,2.93185439300112e-43,0.034
5,1857,1493,50000,489,7529,0.02986,0.0649488643910213,0.0350888643910213,2.256736265450892,7.290946909724939e-46,8.350792451043954e-45,0.015
21,6473,2268,50000,729,7529,0.04536,0.0968256076504183,0.0514656076504183,2.256239495798319,4.0460326947278184e-66,5.7163782011572904e-65,0.042
21,7133,5406,50000,1617,7529,0.10812,0.2147695577101872,0.1066495577101872,2.256191624401694,5.1569567184595465e-133,1.1808111431715069e-131,0.089
21,8113,1662,50000,542,7529,0.03324,0.0719883118608048,0.0387483118608048,2.2561408095522766,2.155446073797992e-50,2.5989570616229266e-49,0.033
5,15013,24308,50000,5127,7529,0.48616,0.6809669278788684,0.1948069278788683,2.255999505102229,4.384194972193802e-223,1.5024914811222885e-221,0.545
25,12093,9602,50000,2628,7529,0.19204,0.3490503386903971,0.1570103386903971,2.2559985781374783,2.3524016495498728e-191,7.156219840618817e-190,0.201
9,14719,2085,50000,673,7529,0.0417,0.0893877008898924,0.0476877008898924,2.2558472475228686,1.9071655960582882e-61,2.57903567909366e-60,0.15
25,13006,2203,50000,709,7529,0.04406,0.0941692123788019,0.0501092123788019,2.2555268542097355,2.0172573663015195e-64,2.80924306752946e-63,0.037
24,10043,848,50000,282,7529,0.01696,0.0374551733297914,0.0204951733297914,2.25546550166497,1.2843545297300012e-27,1.1423922158032756e-26,0.048
12,8026,2910,50000,921,7529,0.0582,0.1223270022579359,0.0641270022579359,2.255408938868226,1.2519035928256095e-81,2.022262713155453e-80,0.041
21,12555,7969,50000,2255,7529,0.15938,0.2995085668747509,0.1401285668747509,2.2551338132266703,4.110944389021359e-172,1.1497580819466057e-170,0.122
13,5433,5340,50000,1599,7529,0.1068,0.2123788019657325,0.1055788019657325,2.255128180836349,1.1678044824889331e-131,2.651879229535506e-130,0.013
10,10168,2431,50000,778,7529,0.04862,0.1033337760658786,0.0547137760658786,2.255020798905365,4.531353291030299e-70,6.645152851577564e-69,0.029
7,3821,5043,50000,1520,7529,0.10086,0.2018860406428476,0.1010260406428476,2.255016576199881,3.1786983818320104e-126,6.996717054132832e-125,0.015
13,6153,1959,50000,634,7529,0.03918,0.0842077301102404,0.0450277301102404,2.2549275373584887,3.945847683075008e-58,5.165385143133352e-57,0.02
22,4186,2678,50000,852,7529,0.05356,0.1131624385708593,0.0596024385708593,2.2548140747785665,4.614118870807018e-76,7.123331327009955e-75,0.051
10,13366,2752,50000,874,7529,0.05504,0.1160844733696374,0.0610444733696374,2.2547498820610485,7.944124985126998e-78,1.2450589174629649e-76,0.042
11,10371,4028,50000,1242,7529,0.08056,0.1649621463673794,0.0844021463673794,2.254665251621029,3.101055928586669e-106,6.039410271490256e-105,0.063
