layer,feature,fire_fraction
24,4213,0.028
24,4220,0.069
24,4227,0.137
24,4231,0.072
24,4260,0.226
24,4286,0.023
24,4317,0.107
24,4338,0.068
24,4341,0.02
24,4358,0.086
24,4390,0.048
24,4414,0.039
24,4418,0.08
24,4448,0.076
24,4483,0.023
24,4486,0.022
24,4493,0.015
24,4502,0.023
24,4507,0.63
24,4518,0.06
24,4535,0.305
24,4545,0.015
24,4604,0.095
24,4624,0.041
24,4636,0.016
24,4648,0.128
24,4682,0.101
24,4717,0.051
24,4727,0.044
24,4728,0.073
24,4764,0.195
24,4766,0.032
24,4774,0.034
24,4791,0.017
24,4808,0.037
24,4866,0.032
24,4870,0.043
24,4876,0.145
24,4900,0.088
24,4918,0.058
24,4927,0.072
24,4938,0.02
24,4957,0.093
24,4958,0.015
24,4989,0.043
24,5027,0.021
24,5036,0.046
24,5051,0.037
24,5058,0.017
24,5062,0.019
24,5077,0.274
24,5094,0.105
24,5104,0.034
24,5109,0.139
24,5117,0.129
24,5133,0.027
24,5139,0.558
24,5158,0.015
24,5187,0.217
24,5193,0.362
24,5196,0.291
24,5202,0.195
24,5206,0.023
24,5209,0.246
24,5222,0.155
24,5243,0.125
24,5280,0.163
24,5296,0.025
24,5322,0.041
24,5324,0.393
24,5338,0.168
24,5339,0.027
24,5343,0.049
24,5348,0.215
24,5374,0.263
24,5390,0.072
24,5394,0.062
24,5402,0.063
24,5403,0.117
24,5408,0.067
24,5421,0.342
24,5425,0.034
24,5427,0.023
24,5442,0.162
24,5455,0.03
24,5472,0.372
24,5481,0.038
24,5482,0.025
24,5488,0.019
24,5514,0.02
24,5528,0.222
24,5557,0.018
24,5578,0.102
24,5584,0.027
24,5586,0.079
24,5635,0.02
24,5692,0.033
24,5706,0.016
24,5717,0.042
24,5726,0.207
24,5737,0.019
24,5754,0.576
24,5765,0.049
24,5803,0.038
24,5845,0.136
24,5856,0.034
24,5901,0.055
24,5903,0.036
24,5929,0.011
24,5936,0.03
24,5949,0.334
24,5956,0.012
24,5961,0.014
24,5963,0.02
24,5973,0.052
24,6009,0.131
24,6014,0.013
24,6026,0.061
24,6039,0.08
24,6052,0.054
24,6095,0.104
24,6109,0.219
24,6112,0.013
24,6142,0.155
24,6143,0.314
24,6146,0.041
24,6205,0.17
24,6233,0.043
24,6235,0.326
24,6250,0.081
24,6268,0.058
24,6300,0.086
24,6309,0.068
24,6323,0.728
24,6354,0.101
24,6355,0.034
24,6372,0.035
24,6378,0.131
24,6404,0.042
24,6408,0.972
24,6415,0.614
24,6467,0.128
24,6484,0.015
24,6489,0.12
24,6497,0.035
24,6571,0.03
24,6584,0.074
24,6605,0.044
24,6622,0.129
24,6634,0.01
24,6641,0.071
24,6645,0.162
24,6647,0.036
24,6658,0.024
24,6660,0.018
24,6689,0.023
24,6690,0.073
24,6701,0.065
24,6740,0.019
24,6772,0.072
24,6785,0.031
24,6822,0.019
24,6836,0.083
24,6853,0.026
24,6912,0.122
24,6926,0.046
24,6953,0.066
24,6955,0.031
24,6983,0.014
24,6993,0.047
24,7002,0.02
24,7014,0.312
24,7028,0.01
24,7030,0.31
24,7081,0.334
24,7109,0.067
24,7118,0.032
24,7163,0.176
24,7222,0.465
24,7233,0.138
24,7241,0.089
24,7247,0.112
24,7263,0.022
24,7275,0.03
24,7280,0.157
24,7293,0.064
24,7330,0.023
24,7337,0.875
24,7358,0.29
24,7386,0.367
24,7398,0.086
24,7403,0.041
24,7413,0.03
24,7426,0.036
24,7431,0.078
24,7512,0.046
24,7514,0.115
24,7558,0.05
24,7572,0.19
24,7578,0.255
24,7594,0.119
24,7598,0.106
24,7608,0.069
24,7612,0.024
24,7646,0.037
24,7649,0.05
24,7658,0.162
24,7693,0.012
24,7695,0.031
24,7701,0.013
24,7710,0.25
24,7717,0.021
24,7722,0.195
24,7740,0.01
24,7756,0.01
24,7776,0.122
24,7830,0.18
24,7833,0.03
24,7865,0.021
24,7880,0.039
24,7885,0.166
24,7917,0.146
24,7931,0.083
24,7939,0.043
24,7949,0.097
24,7973,0.082
24,7979,0.02
24,7993,0.082
24,8000,0.023
24,8041,0.039
24,8061,0.035
24,8093,0.156
24,8104,0.021
24,8112,0.027
24,8127,0.015
24,8130,0.072
24,8131,0.016
24,8157,0.105
24,8158,0.015
24,8162,0.037
24,8177,0.015
24,8188,0.041
24,8198,0.012
24,8211,0.419
24,8228,0.032
24,8267,0.025
24,8275,0.035
24,8298,0.197
24,8315,0.048
24,8325,0.012
24,8346,0.098
24,8367,0.025
24,8368,0.038
24,8386,0.035
24,8412,0.058
24,8427,0.015
24,8437,0.015
24,8445,0.118
24,8447,0.108
24,8458,0.245
24,8476,0.064
24,8502,0.134
24,8572,0.06
24,8578,0.018
24,8589,0.193
24,8613,0.12
24,8618,0.113
24,8665,0.011
24,8666,0.096
24,8680,0.024
24,8715,0.037
24,8732,0.369
24,8735,0.068
24,8822,0.085
24,8835,0.804
24,8874,0.186
24,8900,0.439
24,8901,0.132
24,8953,0.025
24,8959,0.148
24,8997,0.075
24,9005,0.102
24,9015,0.031
24,9032,0.196
24,9048,0.052
24,9053,0.031
24,9054,0.106
24,9065,0.034
24,9089,0.042
24,9130,0.014
24,9141,0.014
24,9155,0.048
24,9164,0.205
24,9166,0.062
24,9175,0.069
24,9178,0.057
24,9184,0.06
24,9185,0.037
24,9191,0.02
24,9206,0.064
24,9214,0.023
24,9215,0.072
24,9279,0.18
24,9280,0.011
24,9287,0.121
24,9289,0.069
24,9327,0.024
24,9334,0.052
24,9350,0.054
24,9356,0.079
24,9382,0.113
24,9383,0.072
24,9415,0.061
24,9416,0.046
24,9420,0.045
24,9438,0.102
24,9473,0.074
24,9474,0.02
24,9516,0.044
24,9518,0.19
24,9525,0.176
24,9579,0.052
24,9601,0.13
24,9605,0.018
24,9616,0.166
24,9627,0.08
24,9628,0.186
24,9635,0.013
24,9647,0.082
24,9704,0.328
24,9727,0.808
24,9747,0.425
24,9762,0.058
24,9781,0.015
24,9783,0.015
24,9795,0.041
24,9829,0.307
24,9833,0.015
24,9843,0.032
24,9869,0.051
24,9870,0.021
24,9889,0.027
24,9897,0.273
24,9907,0.223
24,9948,0.13
24,9982,0.076
24,9999,0.083
24,10012,0.168
24,10022,0.028
24,10029,0.161
24,10034,0.015
24,10043,0.048
24,10078,0.107
24,10118,0.52
24,10124,0.055
24,10130,0.056
24,10131,0.015
24,10139,0.164
24,10141,0.01
24,10168,0.185
24,10189,0.028
24,10191,0.248
24,10198,0.021
24,10220,0.038
24,10235,0.078
24,10265,0.295
24,10275,0.169
24,10353,0.074
24,10360,0.067
24,10384,0.173
24,10390,0.027
24,10424,0.025
24,10431,0.172
24,10445,0.065
24,10452,0.073
24,10460,0.224
24,10462,0.546
24,10490,0.021
24,10491,0.013
24,10515,0.012
24,10538,0.027
24,10542,0.096
24,10544,0.018
24,10554,0.117
24,10575,0.053
24,10600,0.015
24,10639,0.018
24,10657,0.059
24,10674,0.695
24,10685,0.907
24,10686,0.016
24,10711,0.026
24,10727,0.064
24,10752,0.153
24,10790,0.198
24,10795,0.08
24,10819,0.128
24,10850,0.056
24,10871,0.076
24,10876,0.023
24,10893,0.321
24,10903,0.034
24,10913,0.042
24,10926,0.085
24,10960,0.073
24,10966,0.112
24,10985,0.045
24,11023,0.03
24,11030,0.115
24,11039,0.085
24,11097,0.061
24,11113,0.045
24,11126,0.088
24,11134,0.094
24,11136,0.155
24,11202,0.024
24,11222,0.062
24,11238,0.129
24,11245,0.089
24,11273,0.014
24,11297,0.097
24,11309,0.021
24,11315,0.118
24,11326,0.018
24,11336,0.015
24,11342,0.135
24,11356,0.022
24,11469,0.056
24,11489,0.012
24,11504,0.364
24,11509,0.02
24,11516,0.064
24,11518,0.07
24,11538,0.053
24,11546,0.022
24,11557,0.603
24,11559,0.018
24,11591,0.055
24,11596,0.145
24,11600,0.015
24,11605,0.015
24,11631,0.081
24,11639,0.015
24,11657,0.064
24,11658,0.075
24,11687,0.018
24,11689,0.028
24,11702,0.294
24,11725,0.033
24,11737,0.267
24,11755,0.03
24,11763,0.014
24,11773,0.162
24,11777,0.029
24,11784,0.07
24,11838,0.083
24,11846,0.153
24,11857,0.053
24,11899,0.031
24,11921,0.102
24,11924,0.055
24,11932,0.268
24,12024,0.074
24,12042,0.082
24,12089,0.28
24,12091,0.19
24,12105,0.396
24,12146,0.039
24,12159,0.044
24,12166,0.127
24,12172,0.102
24,12174,0.078
24,12177,0.019
24,12190,0.021
24,12202,0.308
24,12203,0.143
24,12209,0.029
24,12210,0.042
24,12235,0.013
24,12257,0.064
24,12267,0.729
24,12302,0.118
24,12318,0.778
24,12333,0.027
24,12336,0.16
24,12338,0.057
24,12373,0.075
24,12415,0.041
24,12427,0.017
24,12429,0.132
24,12430,0.02
24,12467,0.044
24,12473,0.049
24,12474,0.099
24,12480,0.043
24,12513,0.134
24,12534,0.06
24,12540,0.028
24,12548,0.012
24,12554,0.045
24,12561,0.01
24,12564,0.087
24,12577,0.021
24,12584,0.05
24,12589,0.355
24,12601,0.065
24,12614,0.015
24,12615,0.029
24,12634,0.087
24,12654,0.065
24,12679,0.084
24,12696,0.32
24,12722,0.032
24,12733,0.053
24,12736,0.262
24,12747,0.035
24,12748,0.166
24,12779,0.011
24,12781,0.032
24,12809,0.035
24,12820,0.037
24,12838,0.394
24,12839,0.572
24,12846,0.112
24,12862,0.035
24,12887,0.073
24,12991,0.066
24,13003,0.03
24,13019,0.111
24,13023,0.014
24,13030,0.075
24,13031,0.062
24,13046,0.027
24,13059,0.178
24,13083,0.173
24,13096,0.019
24,13137,0.012
24,13165,0.05
24,13169,0.781
24,13199,0.289
24,13212,0.169
24,13222,0.025
24,13254,0.141
24,13258,0.043
24,13259,0.054
24,13260,0.42
24,13299,0.05
24,13309,0.01
24,13325,0.062
24,13347,0.126
24,13357,0.023
24,13394,0.125
24,13409,0.023
24,13456,0.421
24,13459,0.03
24,13462,0.011
24,13465,0.032
24,13474,0.041
24,13488,0.01
24,13494,0.012
24,13513,0.041
24,13524,0.274
24,13527,0.015
24,13543,0.021
24,13555,0.03
24,13582,0.014
24,13611,0.045
24,13631,0.152
24,13648,0.018
24,13649,0.019
24,13696,0.014
24,13707,0.036
24,13728,0.161
24,13735,0.142
24,13747,0.048
24,13798,0.287
24,13834,0.019
24,13858,0.115
24,13877,0.05
24,13896,0.063
24,13904,0.103
24,13914,0.028
24,13944,0.188
24,13983,0.075
24,13986,0.139
24,13990,0.05
24,14018,0.086
24,14041,0.026
24,14044,0.101
24,14079,0.047
24,14113,0.09
24,14127,0.393
24,14130,0.18
24,14183,0.032
24,14191,0.336
24,14197,0.066
24,14207,0.129
24,14243,0.08
24,14260,0.571
24,14273,0.073
24,14284,0.075
24,14303,0.018
24,14340,0.061
24,14352,0.084
24,14364,0.083
24,14384,0.07
24,14390,0.554
24,14403,0.24
24,14421,0.057
24,14431,0.441
24,14435,0.081
24,14462,0.015
24,14464,0.015
24,14471,0.015
24,14487,0.02
24,14492,0.03
24,14507,0.088
24,14541,0.135
24,14580,0.018
24,14588,0.05
24,14602,0.079
24,14613,0.097
24,14649,0.016
24,14660,0.06
24,14661,0.309
24,14672,0.07
24,14681,0.036
24,14715,0.076
24,14723,0.121
24,14726,0.211
24,14732,0.186
24,14766,0.126
24,14771,0.041
24,14779,0.079
24,14783,0.03
24,14786,0.072
24,14827,0.068
24,14842,0.245
24,14917,0.024
24,14949,0.045
24,14961,0.118
24,14975,0.104
24,15030,0.011
24,15055,0.044
24,15071,0.016
24,15085,0.019
24,15087,0.046
24,15094,0.035
24,15108,0.425
24,15114,0.018
24,15118,0.13
24,15122,0.016
24,15129,0.081
24,15143,0.172
24,15144,0.267
24,15161,0.021
24,15180,0.042
24,15185,0.015
24,15192,0.082
24,15199,0.115
24,15203,0.023
24,15217,0.07
24,15222,0.289
24,15227,0.016
24,15231,0.023
24,15238,0.308
24,15253,0.038
24,15254,0.023
24,15258,0.017
24,15265,0.039
24,15274,0.107
24,15282,0.079
24,15296,0.019
24,15308,0.272
24,15320,0.232
24,15331,0.205
24,15333,0.029
24,15338,0.221
24,15347,0.018
24,15349,0.048
24,15353,0.08
24,15420,0.042
24,15452,0.012
24,15472,0.019
24,15515,0.046
24,15521,0.039
24,15528,0.032
24,15529,0.012
24,15532,0.097
24,15537,0.28
24,15541,0.067
24,15551,0.011
24,15563,0.273
24,15588,0.13
24,15596,0.145
24,15604,0.08
24,15612,0.048
24,15631,0.126
24,15646,0.023
24,15695,0.016
24,15748,0.026
24,15752,0.932
24,15759,0.022
24,15760,0.02
24,15779,0.015
24,15794,0.215
24,15801,0.302
24,15811,0.041
24,15830,0.024
24,15856,0.019
24,15875,0.018
24,15881,0.041
24,15883,0.224
24,15887,0.013
24,15900,0.024
24,15913,0.015
24,15914,0.014
24,15935,0.014
24,15944,0.061
24,15948,0.073
24,15961,0.064
24,15964,0.85
24,16008,0.041
24,16023,0.059
24,16036,0.132
24,16044,0.018
24,16053,0.089
24,16077,0.015
24,16085,0.015
24,16094,0.568
24,16095,0.017
24,16108,0.028
24,16113,0.099
24,16116,0.723
24,16125,0.188
24,16128,0.066
24,16139,0.05
24,16145,0.018
24,16182,0.148
24,16202,0.208
24,16231,0.127
24,16247,0.197
24,16261,0.014
24,16306,0.033
24,16309,0.012
24,16328,0.093
24,16354,0.12
24,16362,0.027
24,16370,0.185
24,16375,0.09
25,5,0.027
25,28,0.142
25,43,0.054
25,56,0.1
25,69,0.498
25,76,0.231
25,78,0.012
25,82,0.018
25,87,0.066
25,109,0.031
25,118,0.035
25,146,0.023
25,169,0.027
25,174,0.049
25,193,0.013
25,239,0.015
25,246,0.474
25,265,0.21
25,283,0.047
25,284,0.342
25,288,0.065
25,308,0.019
25,325,0.252
25,332,0.909
25,333,0.178
25,343,0.042
25,344,0.271
25,348,0.118
25,355,0.047
25,369,0.099
25,391,0.045
25,416,0.024
25,422,0.023
25,424,0.147
25,472,0.068
25,491,0.063
25,538,0.124
25,548,0.659
25,571,0.017
25,608,0.12
25,637,0.154
25,656,0.07
25,658,0.05
25,659,0.096
25,673,0.041
25,689,0.015
25,718,0.123
25,729,0.055
25,755,0.035
25,760,0.055
25,786,0.143
25,799,0.011
25,831,0.035
25,880,0.114
25,906,0.029
25,910,0.015
25,927,0.041
25,929,0.012
25,932,0.351
25,949,0.017
25,976,0.022
25,984,0.029
25,1006,0.023
25,1015,0.061
25,1062,0.134
25,1067,0.027
25,1069,0.065
25,1109,0.015
25,1163,0.658
25,1170,0.29
25,1180,0.04
25,1184,0.447
25,1202,0.398
25,1227,0.015
25,1232,0.56
25,1235,0.018
25,1239,0.048
25,1248,0.019
25,1249,0.708
25,1256,0.033
25,1277,0.015
25,1292,0.031
25,1307,0.686
25,1308,0.02
25,1333,0.2
25,1336,0.251
25,1345,0.152
25,1351,0.075
25,1358,0.056
25,1372,0.021
25,1386,0.044
25,1426,0.073
25,1458,0.157
25,1459,0.46
25,1489,0.086
25,1498,0.028
25,1531,0.071
25,1532,0.064
25,1542,0.169
25,1558,0.783
25,1560,0.079
25,1580,0.054
25,1585,0.027
25,1594,0.055
25,1623,0.095
25,1641,0.988
25,1662,0.089
25,1693,0.155
25,1729,0.147
25,1754,0.107
25,1801,0.12
25,1860,0.023
25,1902,0.018
25,1906,0.023
25,1926,0.37
25,1941,0.296
25,1947,0.01
25,1971,0.185
25,2000,0.057
25,2001,0.109
25,2042,0.034
25,2044,0.027
25,2046,0.038
25,2047,0.048
25,2049,0.059
25,2091,0.037
25,2097,0.014
25,2112,0.032
25,2118,0.253
25,2123,0.036
25,2211,0.172
25,2241,0.238
25,2251,0.098
25,2283,0.01
25,2307,0.012
25,2321,0.697
25,2323,0.529
25,2444,0.605
25,2468,0.066
25,2476,0.027
25,2509,0.015
25,2526,0.026
25,2529,0.056
25,2541,0.029
25,2571,0.484
25,2588,0.028
25,2594,0.085
25,2611,0.273
25,2652,0.047
25,2664,0.202
25,2677,0.014
25,2683,0.106
25,2706,0.045
25,2724,0.011
25,2733,0.048
25,2757,0.021
25,2773,0.066
25,2806,0.078
25,2826,0.034
25,2871,0.037
25,2877,0.312
25,2992,0.155
25,3021,0.069
25,3032,0.048
25,3035,0.178
25,3065,0.027
25,3067,0.08
25,3092,0.018
25,3093,0.025
25,3127,0.03
25,3147,0.056
25,3189,0.097
25,3195,0.217
25,3199,0.018
25,3228,0.153
25,3234,0.029
25,3283,0.258
25,3292,0.663
25,3312,0.14
25,3328,0.028
25,3360,0.15
25,3409,0.027
25,3420,0.08
25,3450,0.3
25,3475,0.02
25,3566,0.092
25,3577,0.099
25,3624,0.043
25,3643,0.122
25,3680,0.027
25,3684,0.416
25,3702,0.089
25,3752,0.016
25,3765,0.415
25,3772,0.042
25,3776,0.203
25,3796,0.122
25,3814,0.143
25,3862,0.084
25,3872,0.048
25,3876,0.024
25,3914,0.364
25,3921,0.075
25,3925,0.274
25,3927,0.052
25,3935,0.16
25,3940,0.048
25,3954,0.103
25,3971,0.15
25,3974,0.03
25,3998,0.061
25,4020,0.441
25,4045,0.061
25,4052,0.027
25,4070,0.093
25,4071,0.186
25,4078,0.062
25,4079,0.062
25,4084,0.079
25,4102,0.05
25,4126,0.23
25,4130,0.023
25,4134,0.151
25,4163,0.15
25,4173,0.028
25,4184,0.208
25,4208,0.025
25,4236,0.016
25,4243,0.036
25,4244,0.091
25,4247,0.08
25,4296,0.237
25,4312,0.188
25,4313,0.078
25,4335,0.038
25,4339,0.13
25,4370,0.038
25,4373,0.038
25,4397,0.281
25,4404,0.146
25,4406,0.083
25,4409,0.021
25,4424,0.676
25,4437,0.661
25,4456,0.069
25,4487,0.083
25,4505,0.034
25,4522,0.938
25,4562,0.16
25,4568,0.096
25,4576,0.108
25,4591,0.067
25,4598,0.054
25,4608,0.096
25,4612,0.031
25,4628,0.036
25,4631,0.021
25,4642,0.153
25,4661,0.033
25,4683,0.096
25,4706,0.099
25,4746,0.02
25,4758,0.324
25,4805,0.041
25,4812,0.055
25,4817,0.016
25,4818,0.04
25,4826,0.028
25,4833,0.41
25,4836,0.632
25,4845,0.017
25,4848,0.086
25,4851,0.053
25,4867,0.423
25,4885,0.051
25,4888,0.189
25,4917,0.044
25,4923,0.031
25,4978,0.2
25,4987,0.17
25,5021,0.057
25,5052,0.066
25,5060,0.059
25,5120,0.073
25,5162,0.018
25,5180,0.276
25,5183,0.015
25,5186,0.114
25,5203,0.099
25,5236,0.013
25,5298,0.108
25,5317,0.983
25,5318,0.039
25,5332,0.041
25,5336,0.178
25,5362,0.182
25,5375,0.042
25,5385,0.131
25,5387,0.052
25,5390,0.02
25,5398,0.012
25,5424,0.015
25,5425,0.082
25,5439,0.098
25,5483,0.084
25,5485,0.131
25,5486,0.015
25,5501,0.036
25,5538,0.132
25,5585,0.06
25,5615,0.015
25,5629,0.025
25,5666,0.068
25,5678,0.073
25,5695,0.033
25,5696,0.012
25,5737,0.215
25,5747,0.054
25,5758,0.018
25,5796,0.04
25,5807,0.039
25,5810,0.043
25,5815,0.066
25,5820,0.588
25,5849,0.142
25,5859,0.037
25,5868,0.056
25,5878,0.082
25,5881,0.178
25,5883,0.075
25,5888,0.153
25,5896,0.012
25,5897,0.036
25,5902,0.072
25,5938,0.015
25,5945,0.303
25,5978,0.121
25,5981,0.034
25,5982,0.047
25,5984,0.016
25,5994,0.031
25,6004,0.049
25,6013,0.041
25,6019,0.416
25,6021,0.082
25,6046,0.091
25,6070,0.024
25,6071,0.122
25,6145,0.278
25,6152,0.015
25,6165,0.248
25,6180,0.016
25,6183,0.049
25,6185,0.066
25,6193,0.012
25,6196,0.306
25,6237,0.663
25,6240,0.478
25,6258,0.024
25,6289,0.07
25,6294,0.197
25,6296,0.248
25,6309,0.09
25,6310,0.076
25,6315,0.032
25,6326,0.087
25,6334,0.023
25,6352,0.1
25,6375,0.012
25,6386,0.122
25,6475,0.125
25,6487,0.319
25,6516,0.224
25,6524,0.42
25,6526,0.182
25,6546,0.138
25,6564,0.32
25,6567,0.053
25,6570,0.562
25,6594,0.048
25,6644,0.177
25,6656,0.069
25,6669,0.039
25,6705,0.32
25,6707,0.1
25,6756,0.012
25,6784,0.036
25,6785,0.034
25,6801,0.134
25,6846,0.078
25,6851,0.172
25,6870,0.026
25,6873,0.378
25,6880,0.017
25,6902,0.052
25,6914,0.126
25,6928,0.048
25,6930,0.024
25,6931,0.281
25,6942,0.037
25,6943,0.133
25,7022,0.085
25,7055,0.055
25,7098,0.126
25,7100,0.049
25,7105,0.2
25,7107,0.031
25,7127,0.024
25,7128,0.386
25,7130,0.466
25,7191,0.135
25,7209,0.019
25,7312,0.125
25,7319,0.046
25,7361,0.144
25,7389,0.091
25,7392,0.082
25,7399,0.023
25,7417,0.058
25,7430,0.205
25,7451,0.01
25,7479,0.103
25,7483,0.092
25,7486,0.024
25,7490,0.045
25,7509,0.325
25,7519,0.019
25,7567,0.016
25,7570,0.015
25,7581,0.322
25,7602,0.028
25,7603,0.247
25,7620,0.307
25,7621,0.55
25,7624,0.067
25,7640,0.079
25,7668,0.021
25,7689,0.015
25,7721,0.016
25,7744,0.096
25,7745,0.015
25,7767,0.054
25,7801,0.136
25,7810,0.098
25,7832,0.01
25,7855,0.012
25,7869,0.067
25,7878,0.026
25,7964,0.023
25,7975,0.325
25,7976,0.07
25,7980,0.033
25,8034,0.03
25,8047,0.203
25,8083,1.0
25,8087,0.01
25,8097,0.03
25,8098,0.12
25,8099,0.263
25,8100,0.021
25,8107,0.024
25,8111,0.113
25,8112,0.03
25,8114,0.027
25,8134,0.049
25,8143,0.054
25,8149,0.031
25,8150,0.225
25,8187,0.044
25,8226,0.075
25,8230,0.327
25,8251,0.104
25,8261,0.093
25,8265,0.044
25,8286,0.04
25,8291,0.027
25,8294,0.057
25,8307,0.035
25,8318,0.027
25,8334,0.093
25,8336,0.634
25,8361,0.285
25,8373,0.045
25,8424,0.254
25,8456,0.258
25,8466,0.214
25,8494,0.094
25,8507,0.029
25,8510,0.041
25,8522,0.031
25,8540,0.14
25,8597,0.015
25,8613,0.014
25,8628,0.201
25,8633,0.255
25,8646,0.354
25,8653,0.06
25,8670,0.109
25,8680,0.035
25,8691,0.054
25,8707,0.014
25,8716,0.117
25,8759,0.234
25,8785,0.028
25,8790,0.01
25,8794,0.059
25,8797,0.053
25,8855,0.018
25,8865,0.026
25,8873,0.15
25,8909,0.07
25,8935,0.123
25,8959,0.06
25,8997,0.031
25,8999,0.026
25,9005,0.025
25,9019,0.012
25,9026,0.161
25,9051,0.059
25,9055,0.084
25,9069,0.034
25,9100,0.115
25,9104,0.062
25,9107,0.038
25,9136,0.684
25,9140,0.134
25,9154,0.086
25,9190,0.018
25,9201,0.054
25,9255,0.066
25,9261,0.039
25,9271,0.045
25,9304,0.067
25,9318,0.401
25,9321,0.102
25,9322,0.175
25,9324,0.126
25,9332,0.03
25,9350,0.146
25,9351,0.02
25,9368,0.046
25,9373,0.03
25,9396,0.185
25,9403,0.015
25,9429,0.017
25,9433,0.03
25,9451,0.087
25,9484,0.015
25,9486,0.151
25,9512,0.362
25,9514,0.557
25,9539,0.083
25,9543,0.052
25,9558,0.061
25,9563,0.019
25,9581,0.159
25,9582,0.459
25,9615,0.802
25,9634,0.042
25,9663,0.42
25,9695,0.438
25,9697,0.218
25,9703,0.445
25,9749,0.053
25,9760,0.079
25,9763,0.4
25,9786,0.278
25,9787,0.015
25,9828,0.158
25,9931,0.356
25,9937,0.077
25,9938,0.051
25,9946,0.068
25,9968,0.048
25,9970,0.199
25,10068,0.024
25,10082,0.049
25,10110,0.021
25,10149,0.068
25,10159,0.01
25,10183,0.013
25,10184,0.115
25,10185,0.264
25,10260,0.054
25,10263,0.02
25,10281,0.243
25,10326,0.034
25,10341,0.156
25,10343,0.061
25,10345,0.174
25,10379,0.137
25,10395,0.049
25,10396,0.025
25,10406,0.035
25,10423,0.11
25,10446,0.124
25,10451,0.15
25,10461,0.125
25,10476,0.179
25,10480,0.017
25,10483,0.045
25,10500,0.306
25,10506,0.164
25,10558,0.029
25,10595,0.098
25,10601,0.171
25,10626,0.094
25,10629,0.022
25,10635,0.028
25,10661,0.018
25,10666,0.106
25,10668,0.086
25,10702,0.051
25,10712,0.064
25,10802,0.027
25,10818,0.916
25,10833,0.182
25,10850,0.062
25,10870,0.027
25,10872,0.966
25,10875,0.307
25,10895,0.012
25,10904,0.204
25,10912,0.133
25,10913,0.053
25,10926,0.042
25,10941,0.085
25,10957,0.059
25,10958,0.056
25,10988,0.06
25,11000,0.32
25,11032,0.017
25,11039,0.116
25,11050,0.202
25,11054,0.049
25,11139,0.854
25,11169,0.527
25,11240,0.054
25,11244,0.05
25,11247,0.034
25,11256,0.137
25,11284,0.357
25,11312,0.036
25,11326,0.094
25,11334,0.051
25,11343,0.032
25,11357,0.186
25,11362,0.087
25,11365,0.066
25,11434,0.059
25,11476,0.051
25,11481,0.103
25,11492,0.037
25,11502,0.121
25,11552,0.057
25,11570,0.029
25,11576,0.411
25,11614,0.051
25,11615,0.077
25,11626,0.115
25,11643,0.112
25,11654,0.122
25,11658,0.059
25,11688,0.175
25,11698,0.044
25,11713,0.157
25,11730,0.018
25,11764,0.025
25,11768,0.337
25,11772,0.014
25,11792,0.084
25,11834,0.034
25,11865,0.033
25,11868,0.034
25,11893,0.07
25,11895,0.292
25,11906,0.01
25,11951,0.018
25,11955,0.038
25,11966,0.213
25,11983,0.06
25,12067,0.015
25,12093,0.201
25,12152,0.123
25,12158,0.213
25,12166,0.028
25,12213,0.125
25,12248,0.037
25,12256,0.134
25,12274,0.242
25,12279,0.047
25,12283,0.015
25,12291,0.131
25,12330,0.028
25,12335,0.213
25,12367,0.067
25,12407,0.183
25,12409,0.074
25,12423,0.221
25,12435,0.2
25,12475,0.059
25,12478,0.018
25,12499,0.018
25,12512,0.049
25,12530,0.063
25,12559,0.223
25,12590,0.022
25,12592,0.092
25,12599,0.065
25,12651,0.694
25,12657,0.659
25,12749,0.252
25,12760,0.228
25,12792,0.046
25,12807,0.222
25,12811,0.019
25,12813,0.027
25,12814,0.2
25,12818,0.085
25,12887,0.092
25,12890,0.028
25,12894,0.046
25,12900,0.011
25,12906,0.074
25,12932,0.031
25,12975,0.08
25,12984,0.181
25,12992,0.049
25,13006,0.037
25,13016,0.164
25,13056,0.051
25,13061,0.021
25,13089,0.064
25,13120,0.82
25,13129,0.101
25,13139,0.064
25,13142,0.11
25,13149,0.017
25,13157,0.012
25,13167,0.029
25,13182,0.179
25,13186,0.286
25,13205,0.032
25,13213,0.013
25,13232,0.098
25,13243,0.11
25,13264,0.012
25,13289,0.027
25,13297,0.054
25,13307,0.125
25,13310,0.07
25,13315,0.041
25,13347,0.323
25,13363,0.022
25,13379,0.046
25,13381,0.02
25,13408,0.057
25,13421,0.106
25,13422,0.054
25,13426,0.02
25,13456,0.263
25,13463,0.04
25,13513,0.183
25,13545,0.049
25,13562,0.058
25,13566,0.012
25,13612,0.011
25,13619,0.133
25,13634,0.036
25,13677,0.096
25,13703,0.086
25,13704,0.015
25,13718,0.019
25,13725,0.291
25,13739,0.018
25,13747,0.02
25,13754,0.024
25,13765,0.012
25,13775,0.265
25,13777,0.23
25,13802,0.097
25,13826,0.051
25,13831,0.064
25,13880,0.106
25,13883,0.034
25,13907,0.1
25,13931,0.232
25,13941,0.164
25,13943,0.162
25,13965,0.02
25,13992,0.091
25,13993,0.043
25,13994,0.082
25,13997,0.01
25,14008,0.026
25,14022,0.083
25,14038,0.804
25,14052,0.081
25,14079,0.179
25,14084,0.038
25,14102,0.896
25,14109,0.175
25,14118,0.065
25,14152,0.097
25,14164,0.036
25,14168,0.109
25,14172,0.106
25,14208,0.11
25,14220,0.018
25,14289,0.683
25,14298,0.044
